country,country_code,date_added,has_expired,job_board,Job_Description,Requirement,Job_Title,Job_Type,Location,Organization,Page_URL,Salary,Sector,Uniq_ID
United States of America,US,,No,jobs.monster.com,"In conjunction with TRC Staffing, our direct client is in need of a techno-functional business analyst to assist with a new product line. The role includes a mix of marketing and knowledge of supply chain. The business analyst role is a contract to hire and could start as a permanent role for the right person.Responsibilities · Works closely with Category Management team to develop reporting specifications. · Utilizing various data systems, extracts raw data from reporting system and conducts in-depth analysis. · Consults with internal business partners to present data and recommends actions to assist client with meeting business objectives. · Extracts data from third-party market research resources, integrates with internal data and conducts trend analysis. · Interprets results and presents recommendations to business partner. · Manages ad hoc projects based on business partner or client requests. Qualifications · 2+ years of experience in an analytical position. · Strong analytical and research skills. · Strong written and verbal communication skills. · Ability to make oral presentations and interact with all levels of professionals. About TRC Placing good people in great jobs. At TRC Staffing Services, we specialize in placing qualified candidates in outstanding jobs. We pay close attention to a candidate’s skill set, experience, and personality to assure an easy, seamless fit for the position. var addthis_config = { services_compact: '', services_exclude: 'email, googlebuzz', ui_language: 'en'} Contact Us TRC Staffing Services, Inc. 115 Perimeter Center Pl NE Suite 850 Atlanta, GA 30346",,Business Analyst,Full Time Employee,"Smyrna, GA 30080",,http://jobview.monster.com/business-analyst-job-smyrna-ga-us-178595912.aspx?mescoid=1300087001001&jobPosition=20,,Experienced (Non-Manager),102c71289fc04e1c186fa06a1b598985
United States of America,US,,No,jobs.monster.com,"Report this job About the Job Job Title: Business System Analyst with Amdocs ExperienceLocation:Bay Area,CA or Atlanta,GA or Tampa,FL(Remote Position)Job Type:6+ Months  Job Responsibilities: ·         Evaluates and analyzes business requirements for new or modified business processes and determines feasibility, cost, time required, and compatibility with current CRM & other enterprise systems.·         Consults with stakeholders in business operations to clarify program objectives and current operating procedures & processes.·         Prepares project plan/schedule, system requirements and solution proposals, facilitates solution review.·         Works closely with the development team on the functional testing of delivered changes.·         Obtains business acceptance, conducts training and supports the business during and after implementation.·         Analyzes complex business problems to be solved with automated systems.  ·         Provides technical expertise in identifying, evaluating and developing systems and procedures that are cost effective and meet user requirements.  ·         Configures system settings and options; plans and executes unit, integration and acceptance testing; and creates specifications for systems to meet business requirements.  ·         Designs details of automated systems.  ·         May provide consultation to users in the area of automated systems.  ·         May lead cross-functional linked teams to address business or systems issues.·         Overall experience of 8-10 years in IT or Consulting with Amdocs CRM.  ·         Strong domain knowledge in customer support and service operations.  Very strong functional understanding of these Amdocs applications – AmDocs Support, AmDocs CIM, AmDocs Inventory Manager, AmDocs Contracts, Amdocs Field Service & AmDocs Depot Repair.  ·         Ability to analyze business processes.  Prior experience with AmDocs CRM version 7.x or 8.x.  ·         Understanding of SmartClient Architecture with prior experience of designing presentation layer components on Smartclient framework.  ·         Understanding of AmDocs Server Architecture.  Experience configuring AmDocs Security Manager and System Configurator is required.  ·         Excellent understanding of the AmDocs CRM Data Model.  Certification on Amdocs CRM Smartclient is highly desirable.·         Excellent written & verbal communication skills.·         Strong analytical, design and documentation skills. Knowledge of process modeling ·         Ability to work in a distributed team structure that includes cross-functional and technical delivery teams.  Report",,Business Systems Analyst,"Full Time, Temporary/Contract/Project","Job Title: Business System Analyst with Amdocs ExperienceLocation:Bay Area,CA or Atlanta,GA or Tampa,FL(Remote Position)Job Type:6+ Months  Job Responsibilities: ·         Evaluates and analyzes business requirements for new or modified business processes and determines feasibility, cost, time required, and compatibility with current CRM & other enterprise systems.·         Consults with stakeholders in business operations to clarify program objectives and current operating procedures & processes.·         Prepares project plan/schedule, system requirements and solution proposals, facilitates solution review.·         Works closely with the development team on the functional testing of delivered changes.·         Obtains business acceptance, conducts training and supports the business during and after implementation.·         Analyzes complex business problems to be solved with automated systems.  ·         Provides technical expertise in identifying, evaluating and developing systems and procedures that are cost effective and meet user requirements.  ·         Configures system settings and options; plans and executes unit, integration and acceptance testing; and creates specifications for systems to meet business requirements.  ·         Designs details of automated systems.  ·         May provide consultation to users in the area of automated systems.  ·         May lead cross-functional linked teams to address business or systems issues.·         Overall experience of 8-10 years in IT or Consulting with Amdocs CRM.  ·         Strong domain knowledge in customer support and service operations.  Very strong functional understanding of these Amdocs applications – AmDocs Support, AmDocs CIM, AmDocs Inventory Manager, AmDocs Contracts, Amdocs Field Service & AmDocs Depot Repair.  ·         Ability to analyze business processes.  Prior experience with AmDocs CRM version 7.x or 8.x.  ·         Understanding of SmartClient Architecture with prior experience of designing presentation layer components on Smartclient framework.  ·         Understanding of AmDocs Server Architecture.  Experience configuring AmDocs Security Manager and System Configurator is required.  ·         Excellent understanding of the AmDocs CRM Data Model.  Certification on Amdocs CRM Smartclient is highly desirable.·         Excellent written & verbal communication skills.·         Strong analytical, design and documentation skills. Knowledge of process modeling ·         Ability to work in a distributed team structure that includes cross-functional and technical delivery teams. ",All,http://jobview.monster.com/business-systems-analyst-job-atlanta-ga-us-177993729.aspx?mescoid=1500123001001&jobPosition=11,,,fd79d3831d3bf71f963c529fbcad7577
United States of America,US,,No,jobs.monster.com,"JOB SUMMARY: The individual in this position will be expected to effectively lead and document fast-paced discussions on process flow, database design, and software code architecture.  We’re looking for someone that dares to take risks and is excited about the opportunity to work on problems that have never been attempted. So if you’re an innovator, the kind of person who thinks outside the box and is always excited about their next challenge, you might just be the Pioneering Spirit we-re looking for. In this position you will meet and coordinate with business users to gather, document and communicate requirements for application enhancements and new development projects.  Ensure the optimal development, implementation, integration, user acceptance, and performance of Holiday Systems International’s applications, systems, and processes both within and across business functions.  Produce clear and concise documentation of business requirements and proactively resolve ambiguities in qualitative and quantitative specifications.  Drive stakeholder requirements and product vision through the planning, analysis, engineering and testing phases.  PRINCIPAL RESPONSIBILITIES AND DUTIES: ·       Leads and facilitates the elicitation and prioritization of business requirements.·       Translates stakeholder requirements into the various documentation deliverables such as functional specifications, use cases, workflow/process diagrams, data flow / data model diagrams.·       Works in close collaboration with the Graphics and IT departments to guide and recommend process and system solutions to business owners and IT.·       Assists in the development of logical and physical data models to create and maintain database schemas in support of business requirements.·       Assist with the creation of project scope and management.·       Assists with the User-Interface design to insure proper Customer Experience.·       Able to work effectively in a team environment, building rapport and relationships to develop an advanced level of organizational savvy·       Advanced organization and time management skills  QUALIFICATIONS/EXPERIENCE: ·       5+ years experience working in the role of a business analyst.·       Solid written and verbal communication and problem-solving skills.·       Ability to communicate technical solutions to non-technical audiences.·       Familiarity with the Software Development Life Cycle (SDLC) and experience in more than one approach such as waterfall, iterative, or agile·       Experience understanding and documenting logical process flows based on available office documentation / procedures, discovery, etc.·       Experience creating and critiquing E-R and data flow diagrams.  DBA or database programming experience is a plus.·       Proficiency in using all Microsoft Office desktop software:  Word, Excel, and PowerPoint.  ·       Hands-on experience using Microsoft Visio.  If past experience does not include Visio, candidate must be able to learn quickly through self-taught methods and “hands-on” experience.·       Project and/or program management experience is a plus.·       Associate or Bachelor’s degree in Computer Science and/or technical field is preferred.  A degree or course work in business or equivalent work experience is preferred.  COMPANY SUMMARY: Holiday Systems International (HSI) is a technology company, a travel aggregator and a private client service company providing a wide variety of exclusive benefits to a niche market of select international clientele. Founded in 1993, HSI is a fast-paced rapidly growing industry leader.  ",,Business Analyst,"Full Time, Employee","Las Vegas, NV 89129","Travel, Transportation and Tourism",http://jobview.monster.com/Business-Analyst-Job-Las-Vegas-NV-US-161014579.aspx?mescoid=1300087001001&jobPosition=3,,IT/Software Development,82c7631ece75bdc99967bfca429e4396
United States of America,US,,No,jobs.monster.com,"« back Learn More IT Business Analyst Job #:  660552Apex Systems has an opening in the Madison, WI area for an IT Business Analyst.  This is a long term contract with a larger insurance client!  If you are interested please apply with resume to jgibbs@apexsystemsinc.com  IT Business Analyst 4 yr college degree in Computer Science, Management Information Systems, Engineering or Business AdministrationJob experience equivalent: 5 years business analysis, IT application development, or process engineering experienceDemonstrated knowledge of the entire Software Development Lifecycle and/or the Project Management MethodologyProven ability to clearly and effectively communicate business and technical information, both verbally and in writingDemonstrated strong interpersonal skills and high level of customer service Within the last 3 years:6 months engagement experience as a business analyst performing roles such as requirements elicitation, or documenting use cases, use case diagrams, process flows, state transition diagrams, etc.18 months participation on medium to large size projects (10 FTEs) executing the Requirement Management Methodology Additional Job Description Strong written and verbal communications skills  Strong BA skillsStrong leadership skills. Can lead the requirements discussions and document the outcome.Strong testing techniques to work and help lead QMCFDW, ODS skills recommended but not necessary.Financial systems nice to have         EEO EmployerApex Systems LLC, a division of On Assignment, is an IT staffing and services firm specializing in providing IT professionals for contract, contract-to-hire, and direct placements. Apex also offers recruitment solutions for other select professional skills and workforce needs. On Assignment divisions include: Oxford Global Resources (IT and Engineering), CyberCoders, Valesta Clinical Research Solutions, and Lab Support US, UK, The Netherlands and Belgium.Apex Systems LLC is an Equal Employment Opportunity/Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, religion, sex, national origin, disability, veteran status, sexual orientation, gender identity, and other protected characteristics. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystemsinc.com or 866-612-2739.Learn More",,IT Business Analyst,Full Time Employee,"Madison, WI",Computer/IT Services,http://jobview.monster.com/IT-Business-Analyst-Job-Madison-WI-US-167150067.aspx?mescoid=1500123001001&jobPosition=19,,Experienced (Non-Manager),f3b0f2d68cc9e47e6005ed0b64e97341
United States of America,US,,No,jobs.monster.com,"Recruiter to Contact: Kevin YuJob Title: SQL Developer AnalystLocation: Las Vegas, NVCompensation:DOEAssignment length:  7-8 month contract  Description: The SQL Developer/Data Analyst is responsible for the management of all data loading and processing; communicating issues, successes, and failures to internal and external clients. This position is responsible for the successful on-boarding of data, communicating with internal and external clients concerning job status, issues and metrics.   Responsibilities: • Manage process, coordination and scheduling of ETL data loads • Provide support for ensuring proper data loading and processing (24x7) • Provide monitoring and support for the intake and export of data within HMS • Report issues or delays with data loads to internal/external clients • Troubleshoot and identify issues with ETL data, file formats and jobs • Perform data quality checks and report to internal/external clients • Maintain documentation of ETL process and support procedures for each client • Work with client to make minor changes in data file layouts • Maintain, streamline and improve SSIS packages Required Skills: • Strong background with T-SQL • Ability to develop complex stored procedures for data loading • Ability to create/modify SQL Server Integration Services (SSIS) packages or other ETL tools • Experience with Business Intelligence Development Studio (BIDS)/Visual Studio • Strong ability to communicate effectively verbally, in writing, and fluently in English. • Strong ability to provide a high level of problem solving and technical troubleshooting skills. • Ability to work independently to meet objectives. • Ability to communicate technology into business terms with customers at all levels. • Strong ability to actively collaborate with other support teams for problem resolution. • Strong ability to analyze information and use logic and process to address work-related issues and problems. • Ability to provide careful attention to detail. • Ability to multi-task and prioritize workload. • Ability to perform well in a team environment, with staff at all levels, to achieve business goals. • Maintain and secure sensitive/confidential information. • Technical writing and process documentation • History of adhering to coding best practices • Experience with TFS or other source code repository  Required Education/Experience: • Bachelors degree in Computer Science, Mathematics, or related discipline or equivalent work experience • 3+ years experience in managing application design, software development, maintenance and delivery • 2+ years experience with application servers ",,SQL Developer Analyst,Full Time,"Las Vegas, NV",,http://jobview.monster.com/SQL-Developer-Analyst-Job-Las-Vegas-NV-US-166173613.aspx?mescoid=1500142001001&jobPosition=15,,,28e09749b223d0d11b406d15414c18f0
United States of America,US,,No,jobs.monster.com,"Do you want to be a part of a very prestigious company that is competitive leader in their industry? Do you want to be a part of a company where you are truly valued? Then we have the perfect job for you!IDR's client is looking for a creative, analytical thinker to bring on board. This person will work within a highly collaborative environment and be able to provide leadership for technical processes. If you are looking for a place where your work will impact countless people, apply today! Position Overview for the Data AnalystCreate test plans and strategies for reports and data extractionTrack data to and from various sourcesCollaborate with teammates during Agile sprintsPerform various functions within the Data WarehouseRequirements for the Data Analyst3+ years of experience writing SQL queriesStrong understanding of Relational DatabasesExperience in Business Intelligence or Data WarehousingSAS, Tableau, and/or SPSS experience preferreed Experience with Team Foundation Server (TFS) and Python or RExcellent verbal communication skillsHighly analytical thinker",,Data Analyst,Full Time Employee,"Denver, CO",Computer/IT Services,http://jobview.monster.com/data-analyst-job-denver-co-us-169265006.aspx?mescoid=1300087001001&jobPosition=3,,Systems Analysis - IT,69fc4ab1c2df93d611021398b03b0850
United States of America,US,,No,jobs.monster.com,"Our Client is seeking a System Analyst in the Cleveland, OH area.To succeed in this role you will need the following:5+ years of experience Knowledge of object orientated programming such as Java or Python Experience with SQL and writing joins Familiarity with Waterfall methodology Prior project management experience Knowledge of Hadoop is a plusWhen Hired:ConsultUSA will invest in you by providing training to enable you to grow and diversify your skill set to keep abreast of the latest technologies ConsultUSA will work closely with you to develop an exciting career path of your choosing, focusing on your key strengths You will work within a dynamic team environment gaining invaluable experience You will be a part of a growing organization focused on success and empowermentHow to Apply:To submit your application, please click the “Apply Now” button located at the top and bottom of the page. This will take you to our Fast Apply page on our website.ConsultUSA is an Equal Opportunity EmployerFollow us on Twitter: @ConsultUSA_JobsNo Subcontracting Allowed",,Systems Analyst,Full Time Temporary/Contract/Project,"Cleveland, OH 44101",,http://jobview.monster.com/Systems-Analyst-Job-Cleveland-OH-US-166653298.aspx?mescoid=1500123001001&jobPosition=7,,IT/Software Development,5442a8278ea126a24b05d8a83754fd52
United States of America,US,,No,jobs.monster.com,"Job DescriptionAs an Army National Guard Intelligence Analyst, you will play a key role in the interpretation and exploitation of intelligence gathered from or about the enemy. Intelligence Analysts provide Army personnel with information about enemy forces and potential battle areas, and use information derived from all intelligence disciplines to determine changes in enemy capabilities, vulnerabilities, and probable courses of action.Your training may enable you to supervise, coordinate, and participate in the analysis, processing, and distribution of strategic and tactical intelligence. Specific duties of the Intelligence Analyst may include: preparation of all-source intelligence products; providing Intelligence, Surveillance, and Reconnaissance (ISR) Synchronization support; processing incoming reports and messages; determining the significance and reliability of incoming information; establishing and maintaining systematic, cross-reference intelligence records and files; integrating incoming information with current intelligence holdings; and the preparation and maintenance of graphics.By joining the Army National Guard, you will be preparing yourself for a rewarding civilian career. The skills you learn as an Intelligence Analyst will help prepare you for a future with Federal Government agencies, such as the Central Intelligence Agency or the National Security Agency. The training you receive in collecting, recording, analyzing and distributing tactical and technical intelligence information will prepare you for other fields, such as research or business planning.Earn while you learnGet paid to learn! In the Army National Guard, you will learn valuable job skills while earning a regular paycheck and qualifying for tuition assistance.Job training for an Intelligence Analyst requires 10 weeks of Basic Training, where you'll learn basic Soldiering skills, and 13 weeks of Advanced Individual Training and on-the-job instruction, including practice in intelligence gathering. Part of this time is spent in the classroom and part in the field.Requires military enlistment. Applicants must meet minimum qualifications. Actual MOS assignment may depend on MOS availability. Benefits subject to change.Benefits/RequirementsBenefitsPaid trainingA monthly paycheckMontgomery GI BillRetirement benefits for part-time serviceLow-cost life insurance (up to $400,000 in coverage)401(k)-type savings planStudent Loan Repayment Program (up to $50,000, for existing loans)Healthcare Benefits AvailableRequirementsHigh School Diploma or GEDMust be between the ages of 17 and 35Must be able to pass a physical exam and meet legal and moral standardsMust meet citizenship requirements (see NATIONALGUARD.com for details)Most non-prior service candidates will earn between $196.26 and $254.91 per drill weekend.Programs and benefits are subject to change.This position may qualify for a bonus, ask your National Guard recruiter for the most up-to-date information.stLight.options({publisher:'dc1d43a6-e554-4b53-8d4f-9e82edc64815',embeds:true});",,Intelligence Analyst,Full Time Employee,"Indianapolis, IN 46241",,http://jobview.monster.com/35f-intelligence-analyst-job-indianapolis-in-us-179486810.aspx?mescoid=3300585001001&jobPosition=8,,Entry Level,267c4e7a3ac40df8f714f30452ea41e2
United States of America,US,,No,jobs.monster.com,"« back Learn More Business Analyst Job #:  662972If you are interested in this position please send your resume to ddillavou@apexsystemsinc.com  BackgroundTechnical:This activity involves gathering, reviewing and documenting the hardware and software specifications in Microsoft Excel and Microsoft SharePoint for new and deployed servers in all environments. Analysis is then conducted utilizing Excel formulas and Pivot Tables to determine the variances between the baseline information for Production, Alternate Site Production and the Pre-Preproduction Environments. This is an ‘As-Is’ look at the three Environments to ensure they are at equivalent states or have known and approved deviations. Periodic monitoring will be accomplished by running a comparison of like servers and reporting inconsistencies.Hardware and Software specifications• Processors• Memory• Disk size• Operating System• Database Management System• Web Technology Components• Project-specific selected software• Security compliance scores• Operations and Maintenance data (Asset records and warranty information)• Assessment Activities• Project Data Gathering and Validation• Project Baseline Creation and Updating• Project Analysis and Determination• Hardware and Software Variances (projected to start for PY16 Evaluation Cycle)Compliance:EAM reviews information across the ACA projects/initiatives and identifies patterns that may highlight enterprise-wide process, procedural, technical, management, or security concerns.• Change and Configuration Management of the ACA projects• Transmittal assurance issues as changes are migrated through the project environments• Ensure Production, Alternate Site Production and Pre-Production sites are at equivalent states at all times• Infrastructure Software Currency (N/N-1)• Elevated Access issues• Server Build issues• Asset Manager errors and data quality issues• Low security compliance state of the Databases and Web Servers within the ACA environments• Security patch compliance• IMCCB CR requirements and operational compliance• Standards compliance and enforcementReports:EAM prepares reports in two formats, Microsoft PowerPoint and Microsoft Excel Pivot Tables, to the EOps Executive Steering Committee (ESC), Executive stakeholders as well as a variety of outputs for all other stakeholders. The various Project Offices utilize these outputs for their internal use as well as outbound reporting of statuses.Executive-Level Reports• Environment Management Program Reporting• EOps ESC Program Overview Presentation (Monthly)• Aggregate Summary Presentation for ACA Projects (All Environments)• Aggregate Summary Presentation for ACA Projects (Production and ASP/DR Environments)• Ad-hoc reports to Executives or StakeholdersProject-Level Reporting• ACA Project Baselines• Project-level Reporting• Monthly Project Summary Presentation (Production and ASP/DR Environments)• Monthly Project Summary Presentation (All Environments)• Project Detail and Exception Report (Starting with PY16 Evaluation Cycle)• Project Hardware and Software Variance Report (Production and ASP/DR Environments only) (Starting with PY16 Evaluation Cycle)• Project Operational Standards Assessment (Starting with PY16 Evaluation Cycle)• Patch compliance4 Scope and ObjectivesThe Environment Analysis and Management (EAM) are seeking (2) Senior IT Specialists with the required skill of .NET and (2) IT Specialists with a required skill of .NET. The following technical experience is preferred:• IT Systems Analysis & Design• Technical documentation• SQL Server databases• SharePoint 2010/2013 Designer• SharePoint Business Intelligence (BI):? SharePoint Dashboard Designer? PerformancePoint Services? SQL Reporting Services•Excel Services•PowerPivot•Windows WorkflowThe scope of this project consists of the contractors:1. Providing technical support researching authoritative data sources, gathering server specific configuration information relative to the assigned projects. Perform data analysis and risk level reporting based on the identified variant discrepancies between environments for the hardware,software configurations, security compliance and critical patch management.2. Providing technical support to the Patch Management staff to assess, design, develop and implement a technical solution within the SharePoint framework to facilitate data collection and reporting.3. Providing technical support to the Operations Assessment Management Branch (OAM) and its subordinate Sections; Audit Management, Standards Management and Inventory Management to assess, design, develop and implement a technical solution utilizing the SharePoint framework to facilitate data collection, task tracking and reporting.4. Providing technical support for the design, development and implementation of the EOps Operational Standards Assessment and Reporting within the SharePoint environment to include; data management, web-based forms, reports and dashboard metrics.         EEO EmployerApex Systems LLC is an Equal Opportunity/Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, religion, sex, national origin, disability, veteran status, and other protected characteristics. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystemsinc.com or 866-612-2739.Learn More",,Business Analyst,Full Time Employee,"Austin, TX",Computer/IT Services,http://jobview.monster.com/Business-Analyst-Job-Austin-TX-US-167475345.aspx?mescoid=1300087001001&jobPosition=16,,Experienced (Non-Manager),921ea497d9248b41e3033ae5c7fd42b5
United States of America,US,,No,jobs.monster.com,"« back Learn More Business Analyst Job #:  660692Business Analyst: JOB SUMMARY Responsible for working with users to define and document system requirements for new implementations and enhancements. Other responsibilities will include facilitating requirements gathering and design sessions, reviewing design documentation with users and developers, preparing process and data models, prioritizing system functionality based on requirements, coordinating pilot and test activities, and designing screens and reports.Responsible for production support of assigned system(s) to ensure efficiency in system and production.  Work with developer upon failure of system and apply patches and fixes to current system(s).  Work with developer and/or DBA to “tune” the system to ensure the most efficient system(s) within available resources. ESSENTIAL DUTIES AND RESPONSIBILITIESResponsible for ensuring an efficient and smooth production environment for assigned system(s) by applying patches and fixes to system or working with the developer upon failure of system.  Responsible for ensuring the least amount of downtime or inefficient production for assigned system(s).Use in-depth understanding of system to write reports for users and/or clients from system(s) which aid in business decision making.Develop and conduct user training on system(s) functionality.Work with field and internal users to understand system needs and develop plans for meeting those needs.Assist in large scope projects or lead activities in small to medium scope projects during analysis, design, construction and testing phases of projects.Facilitate in requirements and design sessions for smaller to medium scope projects and participate in the requirements and design sessions for large scope projects.Define and document functional and system specifications.Develop process flows, system flows, and data models using modeling and process tools.Prioritize system and data functionality requirements based on user needs and project constraints.Review design documentation with users and developers.Work with users and technical team to produce project charters, scope documents and conceptual design documents.Work with vendors and vendor packages to ensure that system requirements are understood.Develop test plans and QA activities.Coordinate pilot and roll-out planning, use enhancement requests and defect tracking.Develop presentation materials and conduct presentations to users. QUALIFICATIONSExperienceBachelor’s degree with emphasis in Business Management, Systems Development, or related area or equivalent combination of education and work experienceThree to five years experience as a business systems analyst and/or project manager in an information technology environmentDemonstrated proficiency in system(s) supportedDemonstrated facilitation skills for capturing requirementsKnowledge of relational database conceptsKnowledge of the systems development life-cycleExposure to client/server and/or web developmentEffective verbal, written and interpersonal communication skillsDemonstrated decision making, analytical and problem solving skillsEffective time management and organizational skills with the ability to handle multiple prioritiesExperience using software applications such as Microsoft Project, PowerPoint, Word, Excel and VisioPreferredExperience with a structured methodologyExperience using business and system process and remodeling toolsFormal training conducting facilitated sessionsApplications development experienceWeb/digital project experience           EEO EmployerApex Systems LLC is an Equal Opportunity/Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, religion, sex, national origin, disability, veteran status, and other protected characteristics. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystemsinc.com or 866-612-2739.Learn More",,Business Analyst,Full Time Employee,"Kansas City, MO",Computer/IT Services,http://jobview.monster.com/Business-Analyst-Job-Kansas-City-MO-US-167628432.aspx?mescoid=1300087001001&jobPosition=1,,Experienced (Non-Manager),89d1ab091223a4273f57a9a97ee52872
United States of America,US,,No,jobs.monster.com,"Insight Global is looking for a data analyst to work for a utilities company in Kearny Mesa. This contractor is responsible for supporting the internal users on 3 workflow systems. These systems are an energy efficiency program, a bill reduction program, and a low energy retrofit program. They are consistently doing system support and enhancements to these programs and they need someone to do the data analysis on each system. We are looking for someone who is write reports, understand dashboards (specifically able to provide client information they did not know based on data) all within SSRS. This data analysis will be to find financial information, savings information, measures to take in order to save energy, and more. We are looking for a self starter, who could be spending a portion of their day on the phones providing help desk support to internal users on system problems as well. 5+ years experience as a data analyst 2+ years experience in help desk or desktop support 3+ Years experience reporting within SSRS, (specifically writing reporting and understanding dash boarding) Agile environment experience Good communication skills SharePoint experience (uses it as a ticketing system and tracking work) Power BI experience (will be transitioning to this system in 6 months)",,Data Analyst,Full Time,Location:,Computer/IT Services,http://jobview.monster.com/data-analyst-job-san-diego-ca-us-172587676.aspx?mescoid=1300087001001&jobPosition=19,,Business/Strategic Management,caa6066f5fad3ac3910ba8fc8b730aca
