advertiser_url,company,employmenttype_jobstatus,job_description,jobid,job_location,job_title,postdate,skills,uniq_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-Corporate-Technology-Solutions%252C-Inc.-Milwaukee-WI-53202/RTL189065/267529?icid=sr3102-104p&q=&l=Chicago,%20IL","Corporate Technology Solutions, Inc.",Full Time,"Corporate Technology Solutions (CTS) is currently seeking a Business Analyst. This is a full-time, permanent position with the opportunity for growth and ongoing career development. We are looking for dedicated professionals who are committed to meeting the needs of our clients over the course of long-term relationships. CTS hires motivated problem solvers who like new challenges, are lifelong learners, and enjoy what they do.As a Business Analyst, you will bring your passion for creative problem solving and effective communication to a growing organization. CTS looks for people who are independent, self-starters and are looking to grow their personal and professional networks.Desired Skills & ExperienceRequirements (several of the following):- A history of creative problem solving for business and IT solutions- Previous experience working for other software or business firms- Ability to think logically and create step-by-step processes- Excellent written and oral communication skills",Dice Id : RTL189065,WI,Business Analyst,1 week ago,"Analyst, Business Analyst, Testing",37bfe1514e5518fa7a6974d391571d60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-Matlen-Silver-Chicago-IL-60606/90939746/790181?icid=sr3362-113p&q=&l=Chicago,%20IL",Matlen Silver,C2H W2,"Experienced Business Analyst who understands complex business functions and financial software systems. Very good mature communication and project management is essential. Project Management / BA experience of at seven years. Experience working in Front Office line of business. Very good understanding of Fixed Income Products and trading/life-cycle management. Must be able to quickly get up to speed on new technology and SLDC processes.Past Programming experience is a plus. Scrum/Agile based PM is a plusKey responsibilities: Work in an agile team to provide business solution for the trading featuresInteract with Regulatory Support Team and run global regulatory programs independently. Gather requirements from FO/BFO/Finance partners/business and translate well to the technology teams.Provide weekly updates to program management teams and communicate risk/issues very clearly.Very good in understanding large data volume and analyzing them.Participate in meeting with the tech partners/business and provide status updates of the ongoing tasksContribute to major project milestones like : Development plan, Testing plan,  Dev contact for QA/UAT (coordinate with the business and other tech teams) ""**THIRD PARTY CANDIDATES NEED NOT APPLY**",Dice Id : 90939746,IL,Business Analyst,3 weeks ago,"Business, Analyst, Finance, Trade, Regulatory, Agile",3f432f5304f74484298be4a27fd71e77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Developer-ReportingMD-Sunapee-NH-03782/90577198/232128?icid=sr75353-2512p&q=&l=California,%20Us,%20CALIFORNIA",ReportingMD,"Full Time, 40 Hours Per Week","Serve as a resource to ReportingMD regarding SQL design specifications, SQL data logic, documentation and SQL testing. ReportingMD®provides quality outcomes management solutions supporting quality improvement across a broad spectrum of care delivery systems. We are a CMS-qualified registry under PQRS and provide GPRO and individual provider data submission. Our tools and services help practices on single or disparate applications report successfully for quality programs including Accountable Care Organizations, PQRS, Value-Based Payment Modifier, Patient-Centered Medical Home, and Meaningful Use. With focus on quality, service, and collaboration, it is the mission of ReportingMD® to provide, with integrity, excellent service and software solutions to help our clients achieve optimal health outcomes across their patient populations. ReportingMD is a fast growing and innovative company.  Come and join our highly motivated team! GENERAL SUMMARY OF DUTIES:  Duties include performing analytical, SQL coding and software development for ReportingMD and their clients. The SQL Programmer/Analyst should have an understanding of SQL, T-SQL, XML and Telerik tool sets. Serve as a resource to ReportingMD regarding SQL design specifications, SQL data logic, documentation and SQL testing for healthcare related datasetsEffectively write SQL stored procedures to create datasetsReport developmentAbility to effectively create SQL reports based on functional requirementsEstablish SQL/XML data extraction routines for medical dataDesign and layout functional SQL codes for Telerik reportingPerforms miscellaneous job-related duties as assigned MINIMUM JOB REQUIREMENTS AND QUALIFICATIONS: 2 or 4 year degree from accredited college or university; directly related to healthcare or computer science technology with an emphasis on healthcare data and reporting. 2 years of experience with SQL, T-SQL, XML programming or equivalent. 1-2 years of experience with Telerik skill sets preferred. Individual must be extremely organized, have the ability to multitask and prioritize, communicate well within all levels of the organization, and be proficient SQL databases, with an understanding of physician practice management systems and electronic medical record applications. KNOWLEDGE, SKILLS AND ABILITIES REQUIRED: Strong knowledge of IT systems, data analysis tools and technologies (MS Access, Excel, SQL, T-SQL, XML, Telerik)Experience in report designExperience in authoring reports – Telerik a plusWorking knowledge of data warehousingExperience with authoring reportsAbility to apply mathematical and statistical techniques and principles into the analysis of health related data, draw analytical conclusions and present findings both in oral and written formatAbility to communicate effectively with management and technical staffKnowledge of HIPPA requirements, including EDI, privacy and security regulations",Dice Id : 90577198,NH,SQL Developer,3 weeks ago,"T-SQL, SQL, SQL Server (2012 or Newer Preferable), Data Warehousing, ETL, Telerik Reporting, XML",948af96bbbc1c1e5df5b7d5cb6875384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Developer-Compri-Consulting-Denver-CO-80205/compri/SQLDEV?icid=sr75290-2510p&q=&l=California,%20Us,%20CALIFORNIA",Compri Consulting,"Full Time, C2H Independent, C2H W2","Compri Consulting is seeking a SQL Developer for a client in the Downtown Denver area.  The SQL Developer will be responsible for developing applications and integrations using the Microsoft SQL Server platform. This will include reports, data warehousing tasks and other data related tasks.Description:Maintain and enhance the existing data warehouse, exports, and reportsDevelop vendor and client exports that meet provided specificationsPerform quality checks on reports and exports to ensure exceptional qualityMonitor job and transfer queues to ensure they are functioning as expectedBuild ETL systems using T-SQL, SSIS Provide business users the data required for metrics and analysisDevelop new SSIS/SSRS packages to meet business needsCreate and maintain documentation for all projectsRequirements:Microsoft SQL Server (2008, 2012) server side development including (SSIS, SSRS,)T-SQL (Transact SQL) Stored Procedures and TriggersThe ideal candidate should possess some database administrative experienceMicrosoft SQL Server Security and User administration.Knowledge of Microsoft SQL Reporting Services and ability to create reports.The ideal candidate should possess some experience working with Access applications and strong Excel skills*Not Accepting 3rd Party Candidates* ",Dice Id : compri,CO,SQL Developer,3 weeks ago,"SQL Server, Database Development, SSRS, SSIS, T-SQL, Reports",efcb2d6f4e16d0d30f6999b207980e1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Developer-Digital-Minds-Technologies-Inc.-Chicago-IL-60290/10513378/553519?icid=sr75327-2511p&q=&l=California,%20Us,%20CALIFORNIA",Digital Minds Technologies Inc.,Full Time,"Position : SQL DeveloperLocation : Chicago, ILDuration : Long-term  Job Description :5+ years of experience as a database developerDeep subject matter expertise in SQLDemonstrate intermediate (to advanced) understanding of data modeling, schema design, performance tuning and ETL processes that support those modelsSolid experience in SQL database tuning to improve query performanceCandidate with PostgressSQL also preferred.",Dice Id : 10513378,IL,SQL Developer,3 weeks ago,"SQL,ETL,data modeling,schema design",33c17267930d341f98277d2bb9df56e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-Kavi-Software-Atlanta-GA-30354/10119154/ITBA0001?icid=sr1368-46p&q=&l=Atlanta,%20GA",Kavi Software,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term"," Ability to elicit and create business and functional requirements Ability to create test scripts  Good written and oral communication skills Ability to think critically in business process and analysis Ability to communicate and manage change Ability to effectively work across multiple departments Ability to work well with others in a team environment Ability to work independently and with little direction Airline Experience Preferred Knowledge of ITIL concepts or IT Service Management (incident, problem, service desk, change and request management) Preferred Experience with HP Service Manager, HP Asset Manager, and/or HP UCMDB PreferredResponsibilities:   Work with multiple customers, changing priorities in the ITIL space with HP Service ManagerRecruiter Contact: hotjobs@kavisoft.net",Dice Id : 10119154,GA,Business Analyst,11 hours ago,"Airline, ITIL, HP Service Manager, HP Asset Manager, HP UCMDB",ae6066c54a0b8cc0914c3f8432c7dc90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Data-Architect-Xoriant-Corporation-Houston-TX-77001/xorca001/Data_Arc?icid=sr78211-2608p&q=&l=California,%20Us,%20CALIFORNIA",Xoriant Corporation,Contract Corp-To-Corp,"Greetings! Please find the below requirement details and let me know if you are comfortable with the below requirement. Looking for         :  Data ArchitectLocation              :  Houston TX Duration              :  3 - 6 Months Job Description:Understand the current data model of DataMart (Oracle database)Come up with recommendations in changes to DataMart and present a go forward planImplement priority Data Mart changes for BO project prior to start of BO Universe Design (4 weeks)Follow through on Data Mart changes after that "" Appreciate your time and look forward for your response. Thanks & Regards,Ashish Upadhyay | Xoriant ConnectFor more jobs: http://www.xoriantconnect.com732-200-1904 (Direct) Fax 732-601-5459343 Thornall Street Suite 720, Edison NJ 08837",Dice Id : xorca001,TX,Data Architect,1 month ago,DataMart (Oracle database),f4467e4deb0cb7be2429b08fdb0af491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/BI-Developer-TEKsystems%252C-Inc.-Redmond-WA-98052/10105424/5634524-984?icid=sr94-4p&q=&l=Seattle,%20WA","TEKsystems, Inc.",Contract W2,"TEKsystems is looking to immediately hire an experienced BI developer with the following expertise:1) Power BI2) Tabular3) Data design (conceptual/theoretical, normalization, Performance). Must be available to start as soon as possible.",Dice Id : 10105424,WA,Business Intelligence Developer,37 minutes ago,BI Developer,b1ccac30862b1b0743db5cd6c3ed93aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Systems-Analyst-Compucom-Redmond-WA-98052/excell/BBBH82647-884?icid=sr184-7p&q=&l=Seattle,%20WA",Compucom,"Contract W2, 12 Months","Business Systems Analyst-Redmond, WA-12 Month ContractTake your career to the next level with CompuCom. We offer jobs with Fortune 1000 companies nationwide, AND invest in your career development through our generous, annual training contribution.This assignment will be 80% reporting and analysis, and 20% working face to face with the merchandizing and readiness team within the client's retail stores.This resource will be reporting to the sponsor's team lead and working alongside another team member.Requirements:3-5 years of experience delivering business insights, applying advanced analytical methods to business problems, driving improved decision-making, outcomes and ROI3-5 years of experience in technology or a demonstrated understanding and interest in the technology businessExpert level Excel, PowerPivot data modeling skills and PowerPoint skillsHands-on experience in Power BI, Data Modelling in PBI Desktop and related toolsStrong SQL database knowledge and experienceExperience with SQL server, writing queriesAbility to work effectively under pressure with multiple deliverables, some larger with longer timelines and others requiring immediate attention and completionWillingness and adaptability to quickly shift business priorities as neededA team player with strong interpersonal and collaboration skills with co-workers and cross functional teamsAttention to detail and commitment to data accuracyMust have experience managing multiple deadlinesBachelor's degree required; MBA or related graduate degree preferredNo travel or additional expenses requiredW2 only, no Corp to Corp. We are unable to sponsor H1B visas at this time.**CompuCom supports Employment Equity and Diversity**CompuCom Systems, Inc., a global company headquartered in Dallas, Texas, provides IT managed services, infrastructure solutions, consulting and products to Fortune 1000 companies committed to enhancing their end users' experience. Founded in 1987, privately held CompuCom employs approximately 11,500 associates. For more information, visit www.compucom.com.",Dice Id : excell,WA,Systems Analyst,58 minutes ago,"Business Systems Analyst, Excel, PowerPivot, PowerPoint, Power BI, Data Modelling, SQL Server",af30b4c3287b8bf7252328d538ae4b04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Tableau-Architect-Anaya-Technologies-Sunnyvale-CA-94086/90929826/550043?icid=sr8366-279p&q=&l=San%20Jose,%20CA",Anaya Technologies,C2H Corp-To-Corp,"Tableau Architect Job Requirement Extensive Tableau Experience in Enterprise Environment and Tableau AdministratorAt least 3 years of strong Tableau development and architecture experienceExperience in developing high performing dashboard and reports that deal with large amount of dataExperience in performance tuning of existing dashboards and queriesExperience in Tableau administration to configure the settings for optimal system performanceExperience in security in TableauExperience working with SAP Hana and SAP and SFDC data a huge plusDesign, develop and support BI solutions. Involved in Debugging and monitoring, and troubleshooting Issues/ticketsAble to provide guidance insight on data visualization and dashboard design best practices .Build dashboards automated reports and report templatesInvolved in Full Life Cycle Development of Reporting Projects, which include requirements gathering/analysis, design, development, and testing and production rollover.Possess good Interpersonal and Communication Skills. A Proven team player and a team lead. ",Dice Id : 90929826,CA,Tableau Developer,3 weeks ago,Minimum 3 years of experience with Tableau,ab6c26f593e1e0792a0d37f0eddb20a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Systems-Administrator-AKVARR-San-Ramon-CA-94582/RTX161252/System?icid=sr8301-277p&q=&l=San%20Jose,%20CA",AKVARR,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12 months","Hi, This is Joel from Akvarr Inc!!!I have urgent requirement for position of Systems Administrator San Ramon, CA, Please reply immediately with your updated resume and contact details so that we can discuss and get the interview schedule. Kindly go through job description.  Role: Systems AdministratorLocation: San Ramon, CADuration: 12 Months  Recruiting Keys * System admin Linux / Vmware* Server provisioning automation (Kickstart / Cobbler / Chef / Puppet)* Scripting ( Python / Bash / Ruby ) Job DescriptionThe Sr. System administrator will concentrate on the design & implementation of datacenters, services and 24x7operations, management and migration of our application services. He/She will assist with the implementation,operations and support of the infrastructure - servers, storage, middleware, non-application software, networks,applications and business processes as required. This is a hands-on technical operations role responsible forperformance, availability, security, elasticity and scalability of the multi datacenter environment. Lead the effort ondatacenter platform and technology investigations for delivering innovative, high SLA services to GE customers in amulti-datacenter provider environment. Build the team to scale with the growth. ResponsibilitiesHands-on experience in 24x7x365 technical operations or SaaS Operations preferred.Hands-on management of SaaS and big data infrastructure and applicationsImplement Operational tools like deployment, provisioning, monitoring, performance measurement toolsResponsible for performance, availability and scalability of the infrastructure.An understanding of cloud solution approaches from a technical (infrastructure), service management,financial and sourcing perspective.Define and lead proof of concepts and pilots to support the use of cloud computing.Responsible for multiple infrastructure environments – development, staging, QA. R&D and productionenvironment monitoring, performance, release/deployment, security, reliability, availability, capacity,latency, and other non-functional concerns.This is a 100 % hands on role in leading and managing the team responsible for datacenter and infrastructure administration, application Release management/deployment, Tools ownership & meet Availability requirement.Would be a best fit for someone who has come from a traditional Datacenter infrastructure Linux systemadministration, network and infrastructure role Qualifications / RequirementsB.S (Preferred M.S) in Computer Science.At least 5+ years’ experience in as a System admin/Systems engineer role in a SaaS or Cloud Operations.3+ years of experience in 24x7x365 datacenters and infrastructure operations, technologies, platform,IaaS/SaaS technologies and platforms5+ years of strong hands on background in data centers, networking, virtualization and service management.Strong foundation in Virtualization & Service ManagementSome background in emerging technologies in cloud, docker, SDN, OpenStack, Cloud Foundry or SaaS preferredAdditonal Skill Sets:Skill sets, not mutually exclusive and we can fill multiple positions with each type of skill.* OpenStack/* Cloud Foundry* Palo Alto Firewall* Juniper routing* Linux Thanks & Regards,Joel2404828283",Dice Id : RTX161252,CA,Systems Administrator ,3 weeks ago,"Cloud Foundry,cloud-based (AWS), Kickstart / Cobbler / Chef / Puppet / Linux",fc6ffa3804cfcb8116dee44936b1f181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-CTG-Westmont-IL-60559/10110168/16205004?icid=sr3285-110p&q=&l=Chicago,%20IL",CTG,"Full Time, Ongoing","Business Analyst CTG is immediately hiring a Business Analyst for a full-time, direct hire opportunity in Westmont, IL with our premier client in the Healthcare Payer Solutions space. We are searching for a self-motivated, responsible Business Analyst who will support business initiatives though data analysis and identification of implementation barriers and user acceptance testing of new systems. This candidate will actively participate in problem solving and coordination between various business units. The Business Analyst will assist in formulating and updating departmental policies and procedures. Assignment Type: Direct Hire / Permanent Placement with client * (Full Time 40 hours/week)Assignment Location: Westmont, IL - must work onsite at client location. Job Role Duties for the Business Analyst:* Support business initiatives through data analysis, identification of implementation barriers and user acceptance testing of new systems* Identify and analyze user requirements, procedures, and problems to improve existing processes* Perform detailed analysis on assigned projects, recommend potential business solutions and assist with implementation* Identify ways to enhance performance management and operational reports related to new business implementation processes* Develop and incorporate organizational best practices into business applications* Lead problem solving and coordination efforts between various business units* Assist with formulating and updating departmental policies and proceduresSkill Requirements for the Business Analyst:* Documenting business processes and gathering requirements * Project management experience a plus* Advanced knowledge of Microsoft Office including Excel and Access* 2 to 4+ years of business process or data analysis experience preferably in healthcare* Bachelors degree in related filed or equivalent experiencePreferred Experience* Experience in healthcare industry >1+ years of managed care experience with provider and solutions desired* Benefit and payment configuration * Knowledge of data integration and software enhancement* Agile experience* Structured testing experience* Knowledge of managed care information systems including experience in benefits, contracting or claims preferred, and provider reimbursement methodologies* SQL scripting* Understanding of HIPPA transactions TO APPLY:If interested, please immediately apply to this requisition via the *Apply* button below or go to www.ctg.com/careers and search on CTG # 16205004. For additional information please email Elizabeth Klooz at elizabeth.klooz@ctg.com or call directly to 479-426-9332. Thank you for your interest!CTG is an Equal Opportunity/Affirmative Action Employer and strong advocate of workforce diversity. Minority/Female/Sexual Orientation/Gender Identity/Disability/Veteran.",Dice Id : 10110168,IL,Business Analyst,6 days ago,"Business Analyst, Agile, SQL, Testing Experience, Benefit and payment configuration",be8eb92e2b9d0fd85fa0403738cb61ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Systems-Engineer-Challenge%2526%252345IT-Hoffman-Estates-IL-60192/90925691/1012016-2?icid=sr3461-116p&q=&l=Chicago,%20IL",Challenge-IT,Full Time,"SYSTEMS ENGINEER Job description: The position is responsible for level 3 support of day to day operations across multiple services and technologies. This role will create service and technology roadmaps and drive their implementation. The individual will have significant contribution to initial decisions and ongoing operations of the technical infrastructure across the organization. Specific duties include leading the deployment and operational support for all Infrastructure Technologies resources and operating systems. The candidate will have multiple subject matter responsibilities for infrastructure services including AD, messaging, system management, virtualization, and other infrastructure applications (O365, Exchange, SCCM, SCOM, etc.) based on the Microsoft platform. The candidate will also play a key role in defining the architecture for infrastructure strategies including file, print, storage, backup, capacity planning among various other strategies and/or processes. Main Accountabilities: Responsible for supporting the day to day operations of Azure/O365, Exchange, Lync, Trend, and other various services by supplying Level 3 expertise and direction. Responsible for leading various technical product teams (i.e. Azure/O365, Exchange, and Trend) in providing support for system maintenance and operational support. Serve as the technical lead and subject matter expert on small to medium sized projects. Responsible for multiple disciplines within the infrastructure space. Responsible for communicating and coordinating infrastructure changes within the organization. Assures that system integrity and security are maintained for all business services. Create and drive service roadmaps for multiple services and technologies. Communicate effectively across all IS/IT groups and geographical areas. Provide mentoring and training to System Admins and Engineers across Infrastructure groups Adhere to and advise on the specifics of the company’s infrastructure standards. Be available (on call) for off hour problems / issues that might arise which are deemed critical to business integrity. Support monthly maintenance window activities as needed. Skills and Knowledge Required: 7+ years of broad based IT experience. Bachelor's Degree  Proficiency with Exchange Servers One or more Microsoft certifications preferred. Proven ability to absorb, master, and leverage emerging technologies. Expert understanding of one or more Microsoft products including Azure/O365, Exchange, & Lync including a minimum of 5+ years of level 3 support experience. Ability to provide primary support for Azure including O365 & Exchange Working knowledge of VMware Thorough understanding of Server hardware, storage and backup solutions. An understanding of local area networks, switches, routers, firewalls and infrastructure cabling. Understanding of ITIL framework, certification preferred. Ability to handle multiple tasks simultaneously. Proactive in problem solving and ability to see the “bigger picture”. Good interpersonal communications skills. Good organizational and documentation skills. Above average analytical skills with an eye for detail. Experience with Azure Site Recovery, DPM, CommVault, Trend, or SCCM is a plus. Category: Infrastructure, Engineer Location: Hoffman Estates",Dice Id : 90925691,IL,Systems Engineer,1 week ago,"System Engineer, SAP, Azure/O365, Exchange, SCCM, SCOM, Microsoft, VMware, ITIL, DPM, CommVault, Trend, SCCM",c6429b128bf20fe8818d78a1e6a36005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-Prent-Corp-Janesville-WI-53545/10429857/584729?icid=sr3068-103p&q=&l=Chicago,%20IL",Prent Corp,Full Time,"Prent is proud to be the leading designer and manufacturer of plastic trays and packaging for the medical industry. Join a results-oriented, recognized quality leader, who offers an excellent career opportunity for a highly motivated individual. We are an early adopter of newer technology. This provides a stimulating and rewarding working environment. We currently have a position open for a Business Analyst in our IT departmentThe primary responsibilities include:Work with all departments globally using lean concepts and BA best practices to create and improve our business processes and the technology used within the businessAssist company management to standardize processes at all facilities globally through the use of technologyWork with management and end users to define functional requirements and create use cases, user stories, acceptance tests and final product documentationCollaborate with developers, architects, subject matter experts, and other IT team members to establish the technical vision and analyze tradeoffs between usability and performance needsTravel to worldwide sites as needed to assist in the implementation of systems and processes while eliciting requirements, analyzing processes and systems to gaining a better understanding those sites’ requirementsAssists the CIO in the standardization, enforcement and communication of project scopes, deadlines, schedules and statusAssist the team in support and root cause corrective action of system errors or other failuresWork with management, project champions, and the development team to prioritize development projectsDevelop data record layouts, input forms and record formats, proposed report formats, reports, queries, testing schemes and test data as well as query, analyze, and enforce data integrity in our systemsQualifications necessary include:2 or 4 year Business, MIS, IT, or related degree1-3 years related experienceAbility to work well with people and as part of a teamExcellent oral and written communication skillsAbility to travel globally monthlyComplex problem solving ability",Dice Id : 10429857,WI,Business Analyst,5 days ago,"Business, Analyst, IT, MIS, Business, query, data",b8541cd8f872cab20eb3984be7e092a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Big-Data-solution-architect-Prairie-Consulting-Services%252C-Inc-Chicago-IL-60606/pcsi/LJ_BDA?icid=sr3588-120p&q=&l=Chicago,%20IL","Prairie Consulting Services, Inc","Contract Corp-To-Corp, Contract Independent, Contract W2, 18 months","Excellent contract opportunity for a Big Data Architect to join one of the premier financial organizations in downtown Chicago – Minutes away from the union station !!!   Big Data Solutions Architect Looking for a Hadoop Architect with hands on experience with CDH/Cloudera  distribution.  GENERAL DESCRIPTION: • This is an exciting opportunity for an experienced Big Data Architect who can immediately begin to add value to the Database Engineering division. • You will be responsible for guiding the lifecycle of a Hadoop and other Big Data solutions , including requirements analysis, platform selection, technical architecture design, application design and development, testing, and deployment• We are looking for a Solutions Architect who is passionate about data and focused on building next generation Big Data applications. • You will be working with business partners and other IT departments to understand the business objectives and drive solutions that efficiently meet the needs of the business. RESPONSIBILITIES:• The Big Data Solution Architect will be responsible for guiding the full lifecycle of a Hadoop solution, including requirements analysis, governance, capacity requirements, technical architecture design (including hardware, OS, and network topology), application design, testing, and deployment.• Provide technical direction in a team that designs and develops path breaking large-scale cluster data processing systems.• Interact with domain experts, data architects, solutions architects and analytics developers to define data models for streaming input and delivering analytics output.• Design strategies and detailed approaches to integrate Hadoop with existing applications, including but not limited to Oracle, DB2 and Enterprise Data Warehouse and Data Mart applications.• Helping internal Partners develop strategies that maximize the value of their data.• Help establish thought leadership in the big data space by contributing internal papers, technical commentary to the user community. EXPERIENCE/SKILLS REQUIRED: • To succeed in this role, the candidate should have a broad set of technology skills to be able to design and build robust Hadoop solutions for big data problems and learn quickly as the industry grows.• The candidate should have significant (3+ years) Architecture experience in the Big Data/Hadoop space utilizing the Cloudera (CDH) distribution.• A record of working effectively with application teams, understanding business drivers and executing on multiple projects in varying stages of the development life cycle is important. • The candidate must also demonstrate the ability to learn new technologies quickly and be able to transfer knowledge to others. • Candidate should possess strong problem solving skills.• Demonstrate the ability to work with already established data models and naming conventions. • Excellent communication skills • Ability to work in a fast paced, team atmosphere.• Should work effectively with a minimum of direction• Be able to grasp the problem at hand and recognize appropriate approach, tools and technologies to solve it. CANDIDATE QUALIFICATIONS. • BS in Computer Science or equivalent experience• Dealing with large data sets and distributed computing• Working in the data warehousing and Business Intelligence systems• Previous experience with RDBMS platforms, Oracle 11.x. being preferred.Hands-on administration level experience with the Hadoop stack (e.g. MapReduce, Sqoop, Pig, Hive, HBase, Flume), Spark, Kafka are a requirement.• In depth understanding of Encryption methodologies and products (CDH Native Encryption, HPE) and security is a requirement.• Deep experience in working on large linux clusters• Hands-on experience with ETL (Extract-Transform-Load) tools (e.g Informatica, DataStage)• Hands-on experience with BI tools and reporting software (e.g. Microstrategy, Cognos)• Hands-on experience with ""productionalizing"" Hadoop applications (e.g. administration, configuration management, monitoring, debugging, and performance tuning)• Knowledge of cloud computing infrastructure (e.g. Amazon Web Services EC2, Elastic MapReduce) and considerations for scalable, distributed systems. ",Dice Id : pcsi,IL,Big Data Architect,2 weeks ago,"Big Data, Coludera, Hadoop",6bbb89e33ce8e1f010eda5ea517eb65a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Data-Engineer-Open-Systems-Technologies-Chicago-IL-60603/opensyst/29866?icid=sr2982-100p&q=&l=Chicago,%20IL",Open Systems Technologies,Full Time,"Overview:The individual will be responsible for the design and build of software components for research and trading. One must be comfortable working with massive scales of data, and transporting data as quickly as possible.Responsibilities:Responsible for enhancing and extending the infrastructureProvide day-to-day support for applications and the underlying infrastructureSkills:5-7 years software development experience in Python or Javascript environmentAWS or GCE deployment experienceExpertise in nodejs, a testing framework, and an automation tool (such as selenium)Knowledge of Unix scriptingComfort ingesting new web APIsEvent-driven, asynchronous socket programmingExperience in functional programming and full stack software developmentSoftware development experience in C++ is a plus",Dice Id : opensyst,IL,Data Engineer,2 days ago,"Python, Infrastructure, JavaScript, AWS, Web Development",f5eb709ba57a709c853f38d2337408a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
